real,predict
13191765.0,13358654.0
13191780.0,13358664.0
13191795.0,13358680.0
13191810.0,13358705.0
13191825.0,13358753.0
13191840.0,13358888.0
13191855.0,13358965.0
13191870.0,13359363.0
13191885.0,13359463.0
13191900.0,13359772.0
13191915.0,13359856.0
13191930.0,13360053.0
13191945.0,13360273.0
13191960.0,13360307.0
13191975.0,13360438.0
13191990.0,13360585.0
13192005.0,13360699.0
13192020.0,13360735.0
13192035.0,13360868.0
13192050.0,13360890.0
13192065.0,13361092.0
13192080.0,13361305.0
13192095.0,13361593.0
13192110.0,13361674.0
13192125.0,13362306.0
13192140.0,13362659.0
13192155.0,13362755.0
13192170.0,13362758.0
13192185.0,13362873.0
13192200.0,13363218.0
13192215.0,13363330.0
13192230.0,13363376.0
13192245.0,13363401.0
13192260.0,13363437.0
13192275.0,13363462.0
13192290.0,13363587.0
13192305.0,13364089.0
13192320.0,13364110.0
13192335.0,13364170.0
13192350.0,13364258.0
13192365.0,13364464.0
13192380.0,13364545.0
13192395.0,13364561.0
13192410.0,13364582.0
13192425.0,13364904.0
13192440.0,13365000.0
13192455.0,13365194.0
13192470.0,13365284.0
13192485.0,13365500.0
